,ds,yhat,yhat_lower,yhat_upper,total_sales
947,2022-05-11,21943.37546336208,16319.738821035196,27455.413681416117,15517.02
948,2022-05-12,22907.199807706314,17699.008990061808,29106.81225880252,14019.34
949,2022-05-13,24710.79569853881,19246.430629563463,30563.87396887429,12076.91
950,2022-05-14,26482.10370459483,20731.558199703257,32691.807279271845,8639.1
951,2022-05-15,21991.20779654445,16424.712314550026,27794.08125011541,10869.27
952,2022-05-16,20951.63854022973,15274.76093534945,26462.437211646647,11533.56
953,2022-05-17,20077.491723372084,14808.666251613688,25905.43391005024,19304.81
954,2022-05-18,19883.73671690771,14064.730071132968,25526.597169514756,13088.12
955,2022-05-19,20676.577880751065,14716.687342514291,26401.863895666724,12401.46
956,2022-05-20,22345.05959719938,16490.65294836513,27753.817192898263,10571.66
957,2022-05-21,24020.794398272268,18043.57104683636,29293.65177968772,13390.6
958,2022-05-22,19476.739623733083,13415.230278805302,25184.539489622694,9082.1
959,2022-05-23,18428.40955202158,12665.772402212864,24450.00457874061,14745.93
960,2022-05-24,17590.923896660817,11495.715174707682,23502.47921957265,25602.3
961,2022-05-25,17479.26931717806,11618.156732623176,22819.52171989008,16367.8
962,2022-05-26,18398.638994484063,12664.735123436798,24532.14185632259,13150.97
963,2022-05-27,20236.04192609817,14875.434270546031,26689.33601659595,13597.34
964,2022-05-28,22120.06177069648,16242.712219801022,27439.198819629702,8260.89
965,2022-05-29,17819.690311660164,12075.627534674371,23316.92432663521,17493.71
966,2022-05-30,17045.621383940528,11488.423795329598,23033.172081199536,13187.84
967,2022-05-31,16507.404349851076,11090.795418366828,22151.5959558918,20826.38
968,2022-06-01,16713.83129723916,10834.317882466115,22645.584877714376,13704.62
969,2022-06-02,17963.419928936615,12108.50559002808,23728.746976729057,14087.26
970,2022-06-03,20136.18019069761,14277.432079989863,25739.289765934525,15392.77
971,2022-06-04,22353.540428474767,16432.218706804746,27882.159510454032,16951.68
972,2022-06-05,18377.3537845634,12496.898801691896,23634.09426976018,12948.7
973,2022-06-06,17911.366115338566,11884.80253934559,24023.45267553516,15501.01
974,2022-06-07,17658.539878997763,12442.899091509387,23638.69616532303,22030.36
975,2022-06-08,18121.603584965043,12444.809641599342,23836.213840359072,18764.97
976,2022-06-09,19593.684376258512,13850.449718388543,25094.40214832964,17537.61
977,2022-06-10,21950.207704530814,16085.892262682928,27407.947104522184,14448.7
978,2022-06-11,24308.93622899287,18598.014782925064,30037.987083146338,19461.06
979,2022-06-12,20429.065522784844,14763.531152309844,26507.481515782118,21511.99
980,2022-06-13,20012.75536975233,14170.670292843097,25847.98454966612,19633.73
981,2022-06-14,19762.48930066856,14391.887312572866,25214.943808377822,21312.19
982,2022-06-15,20181.63091695969,14251.524924399026,25924.575713184546,19036.26
983,2022-06-16,21565.034319118884,15357.904545967316,27525.17476764163,19471.61
984,2022-06-17,23790.8931466126,17483.315126028203,29769.98481909182,33651.75
985,2022-06-18,25980.70169728213,20257.53417610034,31732.009538845712,22052.85
986,2022-06-19,21898.247802417904,16214.459491148604,28082.06131016236,19294.72
987,2022-06-20,21251.01903311118,15643.028019996662,26984.851152402192,18984.88
988,2022-06-21,20747.418303848783,15181.37091035914,26587.41026167315,29131.5
989,2022-06-22,20897.161367429293,15125.038337835564,26153.86845944764,28415.19
990,2022-06-23,22001.717884992893,16299.740501562046,27448.183943761356,27950.1
991,2022-06-24,23945.985241662544,18319.89484449379,29645.35716616694,19441.6
992,2022-06-25,25858.07340565424,19869.28339835894,31895.14790908451,23193.17
993,2022-06-26,21508.12536685773,15613.59671840128,27172.767796350505,28140.62
994,2022-06-27,20609.55948165682,15079.466988412629,26234.89629116556,24735.91
995,2022-06-28,19876.13429773275,14097.040989378202,25395.90495632628,38521.38
996,2022-06-29,19822.212488652745,14062.055049289263,25606.046211904348,20460.11
997,2022-06-30,20753.08922718296,14620.447394870183,26432.435812836164,19362.73
998,2022-07-01,22556.57721798594,16728.47699617074,28526.20567462877,20187.36
999,2022-07-02,24362.72905525198,18627.897097160007,30196.310749936627,23303.81
1000,2022-07-03,19942.62305816444,14288.944122211476,25308.985714636245,7865.91
1001,2022-07-04,19009.599730311344,13241.217593391102,25234.513277148548,56971.55
1002,2022-07-05,18276.349415138266,12954.804445326286,24299.410847906754,26080.84
1003,2022-07-06,18255.226954237954,11990.732509011405,23915.67298264413,21214.47
1004,2022-07-07,19248.65705680774,13453.736766751435,24836.509745628155,34818.16
1005,2022-07-08,21140.820229441757,15270.466967962184,27133.53543457333,16618.22
1006,2022-07-09,23057.49687800281,17226.79023431441,28894.64973637471,20422.13
1007,2022-07-10,18764.992086955528,13436.904388853416,24531.812051638048,12619.42
1008,2022-07-11,17971.52408629531,11741.057393075218,24042.092528806712,21600.98
1009,2022-07-12,17384.472474432463,11557.9692023956,22641.02582935815,37980.46
1010,2022-07-13,17510.857262777885,11557.735210628703,23660.44596478797,20074.41
1011,2022-07-14,18647.90760988728,13252.34871492282,24751.67862491313,24331.22
1012,2022-07-15,20674.90529578629,14802.51492666422,26847.41444910969,23745.09
1013,2022-07-16,22713.17593108,16980.66791204242,28233.971921539895,24403.52
1014,2022-07-17,18525.14610520053,12817.871942412545,24386.884703022424,36344.77
1015,2022-07-18,17815.84562513348,12360.143538881812,23456.34681246981,38462.01
1016,2022-07-19,17290.24760840376,11694.38019255181,23450.779190191653,25750.81
1017,2022-07-20,17453.814843381024,12065.427666806703,23081.88625596024,24117.61
1018,2022-07-21,18603.10936086754,13102.378174927868,24330.3390220516,38493.57
1019,2022-07-22,20617.649129442845,15270.73694658546,26249.856539715165,26672.25
1020,2022-07-23,22619.884550338906,16749.441586301436,28120.442712858083,42439.02
1021,2022-07-24,18374.213465575904,12623.529623126216,24404.222741397854,43854.94
1022,2022-07-25,17588.415154719936,11644.346850231645,23533.132729548848,41798.92
1023,2022-07-26,16970.898182380475,11220.707046952271,23050.13311467585,55183.58
1024,2022-07-27,17031.133322272886,11078.04472892435,22846.49505921157,32137.63
1025,2022-07-28,18070.13194519248,11589.11636752172,24280.977092552333,44612.12
1026,2022-07-29,19972.1577569782,14459.58996320697,26393.777590458594,33835.98
1027,2022-07-30,21864.54894838388,16239.444994224908,27673.36304511559,35805.17
1028,2022-07-31,17516.57414076589,11723.124152843951,23222.179127159696,38336.58
1029,2022-08-01,16640.707418380087,10921.24105854605,22617.79815008698,27670.03
1030,2022-08-02,15949.722128666355,10396.885677413358,21544.374030015384,16091.31
1031,2022-08-03,15956.979356106684,10289.061448332925,21624.15780687721,17478.14
1032,2022-08-04,16966.775858617773,11078.61652803361,22839.14397866789,24882.39
1033,2022-08-05,18865.943345201336,12789.07156528401,24770.9247747294,22386.53
1034,2022-08-06,20783.579621423338,15338.517454825227,26997.32123664137,28075.18
1035,2022-08-07,16489.837819252178,10905.583898665527,22039.7382785998,40928.42
1036,2022-08-08,15697.16111774703,9395.041262175331,21104.67907512391,30104.39
1037,2022-08-09,15117.363970428309,9281.360425715242,21458.64084659223,11855.4
1038,2022-08-10,15261.936255836354,9687.856714868694,21040.75547851213,14237.3
1039,2022-08-11,16432.4348121723,10803.713657807975,22004.486981890277,11295.08
1040,2022-08-12,18512.153073137542,12795.309917601202,24195.543616564235,13693.58
1041,2022-08-13,20625.947370311664,14346.212918158935,26533.906216914216,17339.87
1042,2022-08-14,16539.14341208576,10746.510361078876,21810.435480316788,16326.18
1043,2022-08-15,15958.906973034516,9967.087448986516,21704.37475777796,18781.79
1044,2022-08-16,15591.475867352448,9977.33609278728,21483.241340336524,19213.5
1045,2022-08-17,15942.625227012655,9939.626662946435,21318.337274531183,16686.56
1046,2022-08-18,17308.22582350583,11746.038369976386,23138.61506721193,20557.4
1047,2022-08-19,19566.081241363085,13921.439587711937,25416.687768798387,19802.37
1048,2022-08-20,21835.917516417703,15834.148298275475,27279.683250403497,16511.65
1049,2022-08-21,17878.44389999365,12604.235994565672,23728.385457244567,11228.91
1050,2022-08-22,17396.86417982826,11668.981788858022,23080.217842776536,22230.88
1051,2022-08-23,17094.23141142843,11319.781745906372,22656.368189883688,20881.24
1052,2022-08-24,17474.01436893252,11646.063519899386,23299.83395799726,14095.82
1053,2022-08-25,18830.732361900416,13089.214877723003,24857.19270333594,16977.3
1054,2022-08-26,21041.84184650194,14899.027810333218,26710.179319997795,13690.4
1055,2022-08-27,23227.746848955416,17292.20716062272,28994.874679921293,23157.26
1056,2022-08-28,19150.85110154813,13546.779469727184,25116.24480108897,18181.97
1057,2022-08-29,18517.03142057066,12939.153132156249,24303.86162841713,20704.49
1058,2022-08-30,18032.926137612725,12405.058827815024,23698.678783340318,23108.41
1059,2022-08-31,18206.408684890437,12328.159441199734,23867.938083502275,16693.96
1060,2022-09-01,19337.105556468163,13511.923879355649,24888.53128161011,12990.16
1061,2022-09-02,21308.145360094622,15292.445264647671,27029.476446258886,13712.07
1062,2022-09-03,23246.01488019783,17687.41040970937,29003.50688669407,11107.62
1063,2022-09-04,18919.444459135982,13139.215413494288,25247.346081940606,20291.93
1064,2022-09-05,18040.707008898105,12259.54748600928,24282.128445556427,16894.97
1065,2022-09-06,17322.72948468179,11228.905386421638,23168.785967455504,25116.05
1066,2022-09-07,17279.39203183924,11739.444212080369,23328.12586407709,18529.53
1067,2022-09-08,18215.87907978456,12467.139945752207,24583.181822238632,12385.73
1068,2022-09-09,20020.27394250542,14147.416547557694,25892.86914996856,16281.16
1069,2022-09-10,21823.277341432964,16135.681725529936,27302.69631979237,12436.07
1070,2022-09-11,17396.97617116098,11809.776594200674,23376.48590639264,14044.67
1071,2022-09-12,16456.05023222179,10706.933866112988,22301.160883918965,15301.05
1072,2022-09-13,15714.818472348676,9764.311597304446,21551.878297564635,24552.33
1073,2022-09-14,15687.501873952078,10096.847933556386,21622.22349926589,17939.1
1074,2022-09-15,16678.568345971515,10925.880039193871,22460.73381402177,14316.26
1075,2022-09-16,18574.351388500367,13019.105342524585,24536.543509528605,14620.52
1076,2022-09-17,20502.82227113036,14789.949897192728,26495.601672061977,13493.83
1077,2022-09-18,16232.440504810904,10515.987934271488,22463.32851515541,18249.59
1078,2022-09-19,15473.467967760558,9320.132933630175,21689.660895751364,28631.86
1079,2022-09-20,14935.14510869806,9491.958471486449,20962.92718734712,29449.51
1080,2022-09-21,15126.102580991375,8941.83967138888,20835.459413322485,20125.39
1081,2022-09-22,16344.869326842354,10410.23225730114,22883.68429982484,18881.35
1082,2022-09-23,18471.66411133548,12362.004598141632,24821.244678884304,10668.92
1083,2022-09-24,20628.34518871553,14601.69348673506,27117.427733572276,10271.69
1084,2022-09-25,16577.437680064875,10786.7550477811,22372.80066930402,22711.47
1085,2022-09-26,16023.61883313867,10066.777074970303,21555.34265965751,12406.18
1086,2022-09-27,15671.05456107596,9785.396342974876,21359.57964699773,19133.28
1087,2022-09-28,16023.955898872542,9870.572047750711,21496.75101544022,15835.59
1088,2022-09-29,17377.212133175082,11662.524182263016,23265.01100598352,20636.63
1089,2022-09-30,19608.2839196086,13420.162217846388,25455.20671462764,11229.58
1090,2022-10-01,21837.22807229293,15713.178267210718,27436.293850107704,18966.96
1091,2022-10-02,17825.771384527918,12625.246702588836,23481.58969870861,15048.09
1092,2022-10-03,17278.812277131663,11847.930610607713,23257.54752309613,18035.13
1093,2022-10-04,16901.743183974424,11106.329013498062,22925.05794378911,17667.07
1094,2022-10-05,17200.96273157962,11353.59891890656,22536.407522918547,19538.17
1095,2022-10-06,18474.43578055692,12579.588513095032,24546.52303921436,11823.71
1096,2022-10-07,20603.486813628624,14909.840713729009,26505.76861089184,14395.09
1097,2022-10-08,22712.70132184104,16587.242950649754,28424.207984038378,13900.85
1098,2022-10-09,18568.856225926964,12751.697460474124,24736.801823710604,15756.26
1099,2022-10-10,17882.262411393654,12007.476392768329,23632.91736083621,11729.1
1100,2022-10-11,17363.917048561932,11368.716061650275,23033.156115545346,18449.65
1101,2022-10-12,17525.83985590903,11515.922047284885,23369.976242736677,18326.02
1102,2022-10-13,18671.456665876696,12736.447335322153,24369.10218007585,15645.63
1103,2022-10-14,20687.22110311929,14757.398952868169,26440.365289003777,14830.63
1104,2022-10-15,22702.35422796077,16945.22957049356,28734.684355558948,11745.79
1105,2022-10-16,18487.62810434609,12809.41571672005,24482.63247895306,14856.48
1106,2022-10-17,17756.58086747401,11932.939431840568,23320.719598296557,15889.18
1107,2022-10-18,17222.564897721822,11317.769274277838,22701.17161873322,19818.22
1108,2022-10-19,17399.005513979126,11447.96018857862,23140.320254173224,19658.32
1109,2022-10-20,18589.73602071991,12825.128882639036,24598.1727320152,14075.02
1110,2022-10-21,20680.60153584709,15144.82894090132,26718.206637043982,18566.69
1111,2022-10-22,22799.212160093437,16707.2267401555,28450.11924706177,10481.09
1112,2022-10-23,18713.771219303453,12434.863074719677,24780.53762275496,17434.32
1113,2022-10-24,18134.364992993687,12075.167900673248,23971.485188278508,16467.64
1114,2022-10-25,17770.113469289823,11790.588546551864,23939.5949759896,20945.76
1115,2022-10-26,18129.55662370296,12207.589739096678,23814.7135918564,14213.48
1116,2022-10-27,19511.13837245469,13638.883996155811,25131.993716655223,21465.06
1117,2022-10-28,21794.97628028674,16480.18056419004,27356.60480090329,10211.34
1118,2022-10-29,24102.792696187626,18445.055074871103,29957.35810579768,18844.25
1119,2022-10-30,20196.92776296005,14288.966891797269,26211.282146077498,16531.26
1120,2022-10-31,19781.815182140184,13955.257893378202,25732.3891834619,13881.98
1121,2022-11-01,19561.31465883615,13433.848405222334,25515.016989260443,20484.64
1122,2022-11-02,20039.26998869131,14125.077345195014,25960.67807614352,16909.96
1123,2022-11-03,21510.14964660932,15805.439223763677,27629.17503165744,9821.43
1124,2022-11-04,23850.953067600854,17598.068312237552,30278.326537801404,15508.01
1125,2022-11-05,26181.25395193589,20510.54482840706,32008.71238046516,16440.97
1126,2022-11-06,22262.297379183896,16233.762516575382,28232.313575671826,16398.53
1127,2022-11-07,21798.528744194744,15853.026136707977,27920.255094508662,
1128,2022-11-08,21494.946454311983,15209.901967268475,27039.43350499333,
1129,2022-11-09,21857.646313737157,15711.92601346592,27669.319081102,
1130,2022-11-10,23184.414405277043,17246.397717468797,29084.3933382684,
1131,2022-11-11,25356.55260796277,18893.567421261425,31115.19230668473,
1132,2022-11-12,27498.81000918231,21470.343960711907,33520.313642920046,
1133,2022-11-13,23378.339853797395,17561.79293461881,29651.650602878744,
1134,2022-11-14,22706.063758305645,16925.97444066349,28511.16052054581,
1135,2022-11-15,22193.839601592463,16326.698210532442,27986.432344049572,
1136,2022-11-16,22354.80612618077,16747.187991132218,28126.87350118259,
1137,2022-11-17,23493.766661998307,17946.16137597772,30014.64244177408,
1138,2022-11-18,25498.80205088061,19838.087404816182,31715.94406449872,
1139,2022-11-19,27500.992140776405,21152.178003713045,33496.92608608119,
1140,2022-11-20,23273.171599357385,17890.895447014795,29330.100847808542,
1141,2022-11-21,22531.10770571953,17108.855364346655,28449.69784185808,
1142,2022-11-22,21990.502113744187,15949.43814467132,27604.48491690352,
1143,2022-11-23,22167.194693757807,16965.223543805798,28109.496901417075,
1144,2022-11-24,23367.436278550893,17808.226816978367,29335.381868694905,
1145,2022-11-25,25479.424016503373,19554.1621996726,31518.08532772556,
1146,2022-11-26,27632.98142631548,21647.893328643506,33936.62486402052,
1147,2022-11-27,23598.31064473946,18421.691010683968,29290.35641493256,
1148,2022-11-28,23087.20522566888,17188.221128225323,29420.10872827551,
1149,2022-11-29,22810.125113681144,16892.764422858283,29104.66741781408,
1150,2022-11-30,23276.5104586949,17076.13511457244,29033.31294554632,
1151,2022-12-01,24785.198619322942,18275.083327556516,31170.087251591,
1152,2022-12-02,27216.134601594065,21736.50006801233,33327.64917233937,
1153,2022-12-03,29690.25268138496,23781.405943851103,35481.96623996799,
1154,2022-12-04,25968.451579286084,20174.34533050323,31681.852598338413,
1155,2022-12-05,25753.045782894376,20000.2705129831,32001.607864872472,
1156,2022-12-06,25745.08838982748,19851.761596820787,31580.98694994222,
1157,2022-12-07,26444.935569652167,20291.168076269943,32343.85003955067,
1158,2022-12-08,28142.91028496568,21895.024961417937,34157.63662973124,
1159,2022-12-09,30711.248853185465,24491.712854901045,36908.50276494898,
1160,2022-12-10,33264.2016586737,27090.68106415002,39620.46392165125,
1161,2022-12-11,29557.204347482617,23719.83576889997,35852.46206035635,
1162,2022-12-12,29288.49663370536,23142.85240191824,35476.037180554165,
1163,2022-12-13,29156.57934549184,23330.96596260055,35269.90661173956,
1164,2022-12-14,29660.875918406586,23534.19670020466,35750.40411103128,
1165,2022-12-15,31092.45304907266,24609.3187757141,36896.94501300633,
1166,2022-12-16,33325.98221101342,27048.179502851897,39460.44892086156,
1167,2022-12-17,35479.8125646462,29198.166626073635,41697.90367753547,
1168,2022-12-18,31315.071944437022,25675.031967540224,37440.198094656575,
1169,2022-12-19,30537.17452448108,24727.990591348836,36367.91731815895,
1170,2022-12-20,29853.128349820097,23617.77569094708,36488.79982995936,
1171,2022-12-21,29772.01252104344,23717.778894434552,35953.08813239963,
1172,2022-12-22,30595.483252539467,24373.45055393028,36625.76556435887,
1173,2022-12-23,32209.49582295761,26055.67414112073,38478.00087766976,
1174,2022-12-24,33744.11893513345,27815.282519327837,39642.310314572656,
1175,2022-12-25,28972.36466379714,22895.148899458087,35198.24937375407,
1176,2022-12-26,27611.41942561141,21882.267081880284,33949.206415560104,
1177,2022-12-27,26379.67614868222,20513.742286059947,32563.986635348363,
1178,2022-12-28,25796.944390208817,19546.52379415505,31823.11033864356,
1179,2022-12-29,26174.70437084595,19563.423029469315,32011.753735284048,
1180,2022-12-30,27407.59830117038,21077.27444664917,33765.397081592084,
1181,2022-12-31,28633.04131618749,22517.603268509494,34839.43991679313,
1182,2023-01-01,23629.88028433173,17721.07619517558,29737.197779195223,
1183,2023-01-02,22119.49017109495,15588.09672123163,28187.87257593769,
1184,2023-01-03,20822.71142842256,14888.38481533431,26515.367608182183,
1185,2023-01-04,20260.007416974837,13788.6280727644,26755.75207547507,
1186,2023-01-05,20741.70899845984,14406.616106692622,27185.734488581536,
1187,2023-01-06,22159.53972599827,16310.266243206355,28626.834906900243,
1188,2023-01-07,23646.30288911048,17694.65389699733,29410.315909709123,
1189,2023-01-08,18974.656543679303,13350.186354549256,25401.19112479694,
1190,2023-01-09,17858.36305550376,11491.482414833585,23646.90680311244,
1191,2023-01-10,17009.412552481866,11259.536450185948,23071.627506903053,
1192,2023-01-11,16938.39440474668,10757.098449940322,23156.83589148456,
1193,2023-01-12,17944.978305610675,11836.811802845126,24621.629177148527,
1194,2023-01-13,19909.692291542247,13692.908616870593,25843.507267695717,
1195,2023-01-14,21953.872507905453,15284.823359986463,28616.409725722133,
1196,2023-01-15,17838.704212781508,12036.02379758767,23539.132501986493,
1197,2023-01-16,17266.733898184182,10591.622967362891,23250.588523845305,
1198,2023-01-17,16939.245437530717,10688.372165754528,23062.11580105191,
1199,2023-01-18,17356.86822476442,10883.409315930568,23376.795084754474,
1200,2023-01-19,18810.273213707085,13442.17649682802,25536.78930451894,
1201,2023-01-20,21172.13916531062,15562.528857081192,27475.20376396757,
1202,2023-01-21,23557.259636177187,17623.484961000602,29707.44566788501,
1203,2023-01-22,19721.70678796821,13545.848463795744,25775.515193374034,
1204,2023-01-23,19364.429422508703,13076.55874689795,25719.187629430944,
1205,2023-01-24,19184.67666753849,12793.980806181182,25249.215552079844,
1206,2023-01-25,19682.61480929973,13785.60467623071,26115.594437680946,
1207,2023-01-26,21149.993722941366,14687.822890070322,27718.51099444932,
1208,2023-01-27,23462.046731769253,17791.18921775618,30006.928851086566,
1209,2023-01-28,25737.49687642666,19185.079581787555,32057.29166857288,
1210,2023-01-29,21737.588964272632,15402.848403209173,28128.64132684868,
1211,2023-01-30,21167.52883600504,14878.412242718345,27319.78907473846,
1212,2023-01-31,20733.72592530128,15111.249170726693,26931.239448297554,
1213,2023-02-01,20944.211743198783,14386.862087699494,26733.518141810364,
1214,2023-02-02,22099.09621003413,15947.305481339552,28494.22860032296,
1215,2023-02-03,24082.251321193355,17816.71500589722,30348.959253295718,
1216,2023-02-04,26021.100810835946,20002.474216662944,32331.72715530294,
1217,2023-02-05,21685.44074039094,15573.731635683373,28091.402549827224,
1218,2023-02-06,20788.67773217728,14184.324858596336,27344.991228114217,
1219,2023-02-07,20044.885796661263,13879.569391243433,26314.150911727585,
1220,2023-02-08,19969.058724514343,13744.490751679035,26047.578424504038,
1221,2023-02-09,20867.423666473387,14731.785435372936,27499.122212181686,
1222,2023-02-10,22629.008363037465,16387.826472097877,29178.85679241128,
1223,2023-02-11,24385.342874879778,17882.44969065025,30562.076169415974,
1224,2023-02-12,19909.22209908533,13482.139011628078,26150.432405375574,
1225,2023-02-13,18915.916304216207,12822.943001182855,25404.34173994713,
1226,2023-02-14,18120.2303086428,11481.503758850164,24418.769780497256,
1227,2023-02-15,18036.78714234426,11978.053579338872,24715.78198583661,
1228,2023-02-16,18970.399932482287,12181.81802315363,25655.81544101666,
1229,2023-02-17,20807.721911920344,14434.404624226125,26847.220513199147,
1230,2023-02-18,22677.052251228637,16265.7138700541,28748.602974943555,
1231,2023-02-19,18347.220365821177,11604.58123001562,24927.78814721268,
1232,2023-02-20,17528.931932434825,11432.406858791228,23939.52391410717,
1233,2023-02-21,16931.972999250003,10861.576412068604,23013.03546863549,
1234,2023-02-22,17065.643676974047,10493.515428530283,23687.061590397745,
1235,2023-02-23,18229.280813645863,11849.804644045917,24732.680000912635,
1236,2023-02-24,20304.055355137087,14025.258176853353,26880.46134716715,
1237,2023-02-25,22412.918151416816,15657.534575375008,29058.790006695468,
1238,2023-02-26,18319.61328406618,11902.316862392294,24444.544907199142,
1239,2023-02-27,17730.13902943862,11564.178471217445,23994.41203075261,
1240,2023-02-28,17350.050255487746,10619.639693681793,24050.93095535262,
1241,2023-03-01,17684.97174596945,11230.35860001661,24099.10461284699,
1242,2023-03-02,19031.180492815773,13060.937932898738,25561.65106958264,
1243,2023-03-03,21267.441948076183,14842.52374167243,27921.883592727267,
1244,2023-03-04,23514.973935235328,16894.117400165214,29949.317283470093,
1245,2023-03-05,19536.45786473565,13418.162668418025,26130.496197860084,
1246,2023-03-06,19037.478527691645,12456.97872716389,25275.40773479075,
1247,2023-03-07,18723.787959045232,12315.776037413763,24927.4100248879,
1248,2023-03-08,19101.765019392355,12800.544390992009,25728.23978914782,
1249,2023-03-09,20468.93127004438,14351.90950256758,26748.085368277258,
1250,2023-03-10,22705.71095129706,16681.67528430186,29238.310803308592,
1251,2023-03-11,24935.31176756149,18513.364207887586,31425.030834701167,
1252,2023-03-12,20922.649209622272,14481.205574131742,27181.54740213538,
1253,2023-03-13,20375.698753053417,14335.343506508094,26915.348479278407,
1254,2023-03-14,20002.674368497144,13476.667949113056,26307.245121553024,
1255,2023-03-15,20312.407724854,13679.279513257692,26882.067611069902,
1256,2023-03-16,21604.791094746404,15191.419220902972,28058.49934187485,
1257,2023-03-17,23762.473839247683,17466.46161258469,29722.781065094685,
1258,2023-03-18,25910.690816305785,19120.408133332938,32884.47151966085,
1259,2023-03-19,21816.1466162469,15334.495045847158,28533.77343296298,
1260,2023-03-20,21188.34064270182,15104.491854560298,27783.53558434097,
1261,2023-03-21,20736.7316523577,14249.29315953306,27948.76944619273,
1262,2023-03-22,20971.11581925466,14580.06168629154,27386.590508605117,
1263,2023-03-23,22192.080550170136,15724.469991706368,29173.91382065133,
1264,2023-03-24,24282.7227186116,17827.44524515751,30749.180595084923,
1265,2023-03-25,26368.508080809846,20328.218339442705,32875.50114367934,
1266,2023-03-26,22216.19389068805,15513.97813942085,28818.38098249669,
1267,2023-03-27,21535.19761708324,15374.262017076897,28208.52947668677,
1268,2023-03-28,21034.8081154692,14219.919757816171,27854.64561301392,
1269,2023-03-29,21224.61099984241,14673.996612805644,28261.31580253357,
1270,2023-03-30,22404.988149764195,15705.133904275017,29214.764002673728,
1271,2023-03-31,24458.8778435544,18141.45875650281,31567.58861321573,
